max_depth,max_features,min_samples_split,n_estimators,MAE_cv0,MAE_cv1,MAE_cv2,MAE_cv3,MAE_cv4,MAE,MAE_std
15.0,log2,8,300,0.5640921059690236,0.536894270772668,0.5520366832431687,0.5779222718864097,0.5699515172775901,0.5601793698297721,0.016078822455139034
15.0,log2,8,400,0.5659468147196646,0.5354781214158464,0.551393591538411,0.577241857186109,0.5712199126659068,0.5602560595051876,0.01683447094743008
15.0,log2,8,500,0.5677830971461189,0.5356401593587177,0.5507584000755964,0.5790728719822305,0.5708168927850951,0.5608142842695517,0.017441688043549047
15.0,log2,8,600,0.5689531546360709,0.5355771008411412,0.55388060206199,0.5789508666129675,0.5729513991269245,0.5620626246558188,0.017462001565959822
15.0,log2,8,700,0.5681993457041107,0.5351831915797497,0.5534364317954443,0.5783618392660745,0.5711144225204442,0.5612590461731647,0.017167885867107296
15.0,log2,16,100,0.5704149056153143,0.5358994107578662,0.5584777871530479,0.5858220145617027,0.5818778261054014,0.5664983888386665,0.020161201702625704
15.0,log2,16,200,0.5677454133344086,0.5389413438077271,0.5640468868911898,0.5802350035629581,0.5757089994061755,0.5653355294004918,0.01607579223144119
15.0,log2,16,300,0.5700743596749197,0.5394696410140973,0.5621770257852003,0.5816050321807156,0.5738324596596853,0.5654317036629236,0.01611152643743444
15.0,log2,16,400,0.5730582765404573,0.5398845993376666,0.5629981094444745,0.5840127726934641,0.5754990077828025,0.5670905531597731,0.016952797441542045
15.0,log2,16,500,0.5746835429615975,0.5420538308354043,0.5619375743485862,0.5840112101837329,0.5759021870488277,0.5677176690756297,0.01637857826220207
15.0,log2,16,600,0.5758034122166164,0.5426618949461252,0.5644645366956942,0.5833326729657977,0.5792448147138952,0.5691014663076257,0.01636217351707509
15.0,log2,16,700,0.574780630348367,0.5425551354127838,0.564045900957945,0.5829666875270841,0.5771678735155543,0.5683032455523469,0.015942434193237508
15.0,,2,100,0.5226038300653594,0.5077223774509806,0.5301744959150329,0.5428723669467791,0.5400162097787835,0.5286778560313872,0.014215380849096647
15.0,,2,200,0.5161112708521869,0.5092686249999996,0.5264309914215681,0.5448244261204483,0.5356326132460676,0.5264535853280542,0.014352954274454422
15.0,,2,300,0.5214677353066867,0.5083733196078425,0.5212380177015243,0.5471530703003423,0.5333835591575088,0.526323140414781,0.014623311788321523
15.0,,2,400,0.5225067993354069,0.5086394025997898,0.5219062346813724,0.5489747163604478,0.5326793648338178,0.526941303562167,0.014986435132352415
15.0,,2,500,0.521750524762443,0.5088127244047627,0.519601201470589,0.549007296244288,0.5310464778614523,0.526043644948707,0.01507645680914504
15.0,,2,600,0.5228927444915783,0.5085833716444922,0.5206683550674557,0.5478928688940501,0.5300890883867222,0.5260252856968597,0.014469239554736326
15.0,,2,700,0.5217937320432016,0.5085479676020419,0.5197503499694759,0.5490184940660484,0.5290531717620848,0.5256327430885704,0.01499852317005188
15.0,,4,100,0.5251102128440186,0.510829532367061,0.5229906374823435,0.5448046336183966,0.5381638465450125,0.5283797725713664,0.013353350637417554
15.0,,4,200,0.5182573426727546,0.5106581365614775,0.5212093454432277,0.5462327609523099,0.5345925324914464,0.5261900236242433,0.01415351169159768
15.0,,4,300,0.524315746433205,0.5091626764330713,0.5181214824503201,0.5466466116333466,0.5318044411556307,0.5260101916211147,0.014215983992297596
15.0,,4,400,0.5250947495382132,0.50919472369111,0.5203177650921856,0.5469448713715859,0.5304305301469633,0.5263965279680115,0.013901939125286093
15.0,,4,500,0.5246970503250176,0.5084435870707619,0.5195557882315452,0.547330377938949,0.5294167959711908,0.5258887199074929,0.014300793505487326
15.0,,4,600,0.5250794270781365,0.5076427875068246,0.5200815453429518,0.5477328149009062,0.5294882012359912,0.5260049552129621,0.014640231206855505
15.0,,4,700,0.5238060632475792,0.5084549371515545,0.5196354686288467,0.5489654502733126,0.5288823981642732,0.5259488634931133,0.014906851605265555
15.0,,8,100,0.5241604544374263,0.5093293427866953,0.5274994047134306,0.5421756316156636,0.5373016495529925,0.5280932966212417,0.012757466846485972
15.0,,8,200,0.5178361846486138,0.5091493727757359,0.5231674472693935,0.5458647943975354,0.535069478766415,0.5262174555715387,0.01445029360287488
15.0,,8,300,0.5236431509935585,0.509409348534938,0.5215337401626463,0.5488932779181606,0.5331842663140703,0.5273327567846746,0.014727411375418517
15.0,,8,400,0.5237985929376494,0.5101053961333496,0.5226132321791148,0.5494137769499694,0.5315072514341564,0.5274876499268479,0.01446049860224546
15.0,,8,500,0.5228576018246792,0.5093910358768526,0.5215824274870688,0.5486611612228723,0.5301229544003988,0.5265230361623743,0.014443047196352688
15.0,,8,600,0.5231398462774144,0.5090989087574862,0.5218858816274482,0.5486959179521177,0.5300401565010424,0.5265721422231018,0.014496069787298034
15.0,,8,700,0.5226146709904215,0.5094337491199672,0.5209844644831674,0.5500207821231292,0.5293063601308671,0.5264720053695104,0.014982262537927048
15.0,,16,100,0.5251831048356049,0.5135617834795939,0.5291009905160478,0.5419636402088611,0.5476103337128105,0.5314839705505836,0.013568966034644943
15.0,,16,200,0.5204614240487776,0.514910721683145,0.5234960990043014,0.5458662258171332,0.5426653585479452,0.5294799658202605,0.013890353942128173
15.0,,16,300,0.5260361578230335,0.5147791026465586,0.5217632192382978,0.547940238332967,0.5413110728577345,0.5303659581797182,0.013823487368012182
15.0,,16,400,0.5270992509412682,0.5153097975714457,0.5240607585857502,0.5486025706260305,0.5408128843186778,0.5311770524086346,0.013374769347474514
15.0,,16,500,0.5269006423841622,0.5152531496175565,0.5235482245325472,0.547301167006249,0.5388148590862004,0.530363608525343,0.012699134667415606
15.0,,16,600,0.527415654190975,0.5146866093769442,0.5244084640565428,0.5472307248199164,0.537353373572929,0.5302189652034615,0.012481729665424888
15.0,,16,700,0.5263528414953995,0.5146378242529964,0.5231902280348478,0.5488301307873196,0.5363683457638212,0.529875874066877,0.013140812570534293
20.0,sqrt,2,100,0.5576303872549022,0.5227649215686276,0.5411535196078433,0.5650870756302523,0.5698294215686277,0.5512930651260506,0.019304780793043593
20.0,sqrt,2,200,0.5528123848039217,0.5216539264705882,0.5386295980392153,0.5613287191876751,0.5636112009803925,0.5476071658963586,0.01750479812004453
20.0,sqrt,2,300,0.5520740985838778,0.5186778692810456,0.5395428235294115,0.5619681330532211,0.5574826307189544,0.5459491110333021,0.017406232803231777
20.0,sqrt,2,400,0.5519025665849671,0.5184442696078431,0.542150203431373,0.5619540850840339,0.5577457867647061,0.5464393822945846,0.01732419231119873
20.0,sqrt,2,500,0.5517333630718956,0.5201151921568632,0.5405034039215696,0.5604600102240906,0.5566116058823537,0.5458847150513546,0.01623837214459933
20.0,sqrt,2,600,0.5508744692265793,0.5192555767973863,0.5404421339869294,0.56063705427171,0.5568549003267982,0.5456128269218807,0.01659244708591999
20.0,sqrt,2,700,0.5498852239729223,0.518592257703082,0.540214759103643,0.5590502608043232,0.5549659453781524,0.5445416893924245,0.016123061509891255
20.0,sqrt,4,100,0.5635217488244871,0.525183670152859,0.5447463729899186,0.5542878491391506,0.5503206327172829,0.5476120547647396,0.01428518076943874
20.0,sqrt,4,200,0.5564023643333653,0.5243859698478128,0.5359722160015088,0.5595883415246655,0.5487515923514936,0.5450200968117691,0.014691367955642751
20.0,sqrt,4,300,0.5559446527488308,0.5255070265383761,0.5380606865724957,0.5632928738457168,0.5493542049296201,0.5464318889270079,0.014926924613104346
20.0,sqrt,4,400,0.5529795997879232,0.5258482284058195,0.5384775757069656,0.5609105458090182,0.5507703142885095,0.5457972527996472,0.013750184738993214
20.0,sqrt,4,500,0.5515173829912732,0.5241029481694178,0.5381543715730565,0.5626717593459807,0.5522665346297764,0.545742599341901,0.014902701263695356
20.0,sqrt,4,600,0.5505290399975613,0.52425902326614,0.5392713400440333,0.5641873404006211,0.5546351767455763,0.5465763840907863,0.015347163195682354
20.0,sqrt,4,700,0.5489724678463416,0.5234773597039674,0.5385158661613046,0.5633444741046418,0.5515674363732906,0.5451755208379092,0.015004544733272764
20.0,sqrt,8,100,0.5567323936450794,0.5257809711088621,0.5511708794631176,0.5604883434427818,0.5585426990929785,0.5505430573505639,0.01427205261057549
20.0,sqrt,8,200,0.5579785932078105,0.525921289361305,0.543414319566232,0.5606456942427791,0.5551240860777877,0.5486167964911829,0.01429015611078774
20.0,sqrt,8,300,0.5530991341623002,0.5261275513693529,0.5441282309496869,0.5607204130478413,0.5534706041678801,0.5475091867394123,0.013322234268975592
20.0,sqrt,8,400,0.5537720829748085,0.5254814889539041,0.5435215090004755,0.5602201665682455,0.5535907214951384,0.5473171937985144,0.013589653044522237
20.0,sqrt,8,500,0.5529412532636451,0.5244696345990791,0.5411897390977755,0.5625832088438747,0.5525646769347811,0.5467497025478311,0.01457878398890998
20.0,sqrt,8,600,0.5528791223202653,0.5251626679101218,0.5435059199354808,0.5640460801696152,0.5544964452983164,0.5480180471267599,0.014707355209686886
20.0,sqrt,8,700,0.5529381092980842,0.5251339761898581,0.5438696906766738,0.5627116618016706,0.5531245071048255,0.5475555890142225,0.01419511785654578
20.0,sqrt,16,100,0.566749764888785,0.5294801798528583,0.5475480581518541,0.5795773396055521,0.5664949828154755,0.557970065062905,0.019601807647622732
20.0,sqrt,16,200,0.5606234632743026,0.5272086190807728,0.5460120538778757,0.5782326654096015,0.5670046659731922,0.555816293523149,0.019781964258333687
20.0,sqrt,16,300,0.560734010446471,0.5287121918102708,0.5476858167940328,0.5749259141968244,0.5643557642221014,0.5552827394939401,0.017759488195344158
20.0,sqrt,16,400,0.561592724801306,0.5296692160752245,0.548786355809009,0.5751609088094135,0.563147072185936,0.5556712555361777,0.01727936716095055
20.0,sqrt,16,500,0.5611501578344531,0.5301695130872884,0.5482593539347003,0.5745808421998657,0.5630754752886474,0.5554470684689911,0.016936920930340566
20.0,sqrt,16,600,0.5606941836459366,0.5313450685832001,0.5498058965467902,0.5753454819075846,0.5627605474029299,0.5559902356172883,0.01649409072642418
20.0,sqrt,16,700,0.5613265988685583,0.5327481233970537,0.549172286135529,0.5733267874328752,0.5598808510495817,0.5552909293767196,0.0152348675703905
20.0,log2,2,100,0.5645181470588234,0.5305088843137257,0.5575306688453159,0.5797255588235295,0.5704995294117651,0.5605565576906318,0.018668329866862076
20.0,log2,2,200,0.5612487647058824,0.5284586627450977,0.5524105893246182,0.5714599436274509,0.565655529411765,0.5558466979629628,0.016815768309351435
20.0,log2,2,300,0.5628947843137253,0.5269131084967316,0.5525146151053009,0.5723944852941175,0.561891750544662,0.5553217487509075,0.017370412809393602
20.0,log2,2,400,0.5628849607843136,0.5302720176470586,0.5532510961328978,0.5736975772058822,0.5637197589869279,0.5567650821514161,0.016483024583702103
20.0,log2,2,500,0.5633302278867099,0.5297978396078435,0.5527467455337699,0.5714965205882353,0.563892896405229,0.5562528460043575,0.016224899253963938
20.0,log2,2,600,0.5640058729121272,0.5297059202614387,0.5546994681861359,0.5713224959150331,0.5647664120370373,0.5569000338623544,0.016315196671234312
20.0,log2,2,700,0.5633055801431677,0.5301754008403369,0.554851378893439,0.5711058396358548,0.5629801959617184,0.5564836790949034,0.015790349528001877
20.0,log2,4,100,0.5615544796251406,0.5414207563631084,0.5493155354182583,0.5776216414859379,0.5730703053715347,0.560596543652796,0.015340618419233362
20.0,log2,4,200,0.5576508057718831,0.5348870967985722,0.549934782781597,0.5730073109118143,0.5656215676501876,0.5562203127828108,0.014721134476346091
20.0,log2,4,300,0.5575844735353428,0.5284429423996391,0.5507494562184634,0.573118862557169,0.5629521690288379,0.5545695807478905,0.016737889676183747
20.0,log2,4,400,0.5594146937112112,0.5282448994869307,0.5520945015539604,0.5742433720938785,0.5658658591170539,0.555972665192607,0.017517210974201707
20.0,log2,4,500,0.5594971397559141,0.5308986354927643,0.5528535761292139,0.5753512834819102,0.5660390168573475,0.55692793034343,0.01675676899062158
20.0,log2,4,600,0.5607692575737763,0.5312047238148474,0.5529514641636324,0.5743924864404705,0.5678128350831904,0.5574261534151834,0.01669208024780002
20.0,log2,4,700,0.5610552196142289,0.5306955773270072,0.5536436363138146,0.5747013145528529,0.5644752933432309,0.556914208230227,0.01649857858878013
20.0,log2,8,100,0.5676217766224412,0.5361686760454142,0.5461590551001504,0.5851245501994216,0.5785557896931331,0.5627259695321121,0.020952333046945527
20.0,log2,8,200,0.5642432843359348,0.5356312444882436,0.5522876468401139,0.5816125244134552,0.5726008320866733,0.5612751064328843,0.017951843896470455
20.0,log2,8,300,0.5642135852923228,0.5366098364432674,0.5518134839122617,0.5780918317893609,0.5698505836304906,0.5601158642135406,0.01624926421916618
20.0,log2,8,400,0.5660032327981404,0.5352692410108449,0.5513955022856296,0.5773458665072618,0.5710101360943368,0.5602047957392428,0.016908423199358754
20.0,log2,8,500,0.5678256867648654,0.5356116119546267,0.5506894052130449,0.5791257107196174,0.5706640745127299,0.560783297832977,0.017458304172715242
20.0,log2,8,600,0.5689354717391742,0.5355200711621669,0.5538171303279646,0.5790077086373892,0.5728679474868297,0.5620296658707049,0.017490117144565453
20.0,log2,8,700,0.5681139103539095,0.535171041980755,0.5533820274519939,0.5783427021005665,0.5710806297967166,0.5612180623367882,0.01716047024384361
20.0,log2,16,100,0.5704149056153143,0.5358994107578662,0.5584777871530479,0.5858220145617027,0.5818778261054014,0.5664983888386665,0.020161201702625704
20.0,log2,16,200,0.5677454133344086,0.5389413438077271,0.5640468868911898,0.5802350035629581,0.5757089994061755,0.5653355294004918,0.01607579223144119
20.0,log2,16,300,0.5700743596749197,0.5394696410140973,0.5621770257852003,0.5816050321807156,0.5738324596596853,0.5654317036629236,0.01611152643743444
20.0,log2,16,400,0.5730582765404573,0.5398845993376666,0.5629981094444745,0.5840127726934641,0.5754990077828025,0.5670905531597731,0.016952797441542045
20.0,log2,16,500,0.5746835429615975,0.5420538308354043,0.5619375743485862,0.5840112101837329,0.5759021870488277,0.5677176690756297,0.01637857826220207
20.0,log2,16,600,0.5758034122166164,0.5426618949461252,0.5644645366956942,0.5833326729657977,0.5792448147138952,0.5691014663076257,0.01636217351707509
20.0,log2,16,700,0.574780630348367,0.5425551354127838,0.564045900957945,0.5829666875270841,0.5771678735155543,0.5683032455523469,0.015942434193237508
20.0,,2,100,0.5227955686274509,0.5077644607843139,0.5302716568627452,0.5428806372549022,0.5396093333333336,0.5286643313725492,0.014104315676920212
20.0,,2,200,0.5159130784313725,0.5093186666666663,0.5264238333333329,0.5448911715686275,0.5356793823529412,0.5264452264705881,0.014402848469339919
20.0,,2,300,0.5214029019607841,0.5083888464052282,0.5212044183006529,0.547389931372549,0.5333374803921566,0.5263447156862741,0.014705928084124272
20.0,,2,400,0.5224650955882348,0.5086118578431372,0.5219479044117646,0.5492487230392158,0.5326367475490195,0.5269820656862743,0.01509130371643362
20.0,,2,500,0.5216757254901955,0.508896727450981,0.5196802235294126,0.5492293196078439,0.5310479588235294,0.5261059909803925,0.015134297669929632
20.0,,2,600,0.5229176928104571,0.508629707516341,0.5207879248366026,0.5480661748366026,0.5300582434640524,0.5260919486928112,0.014506348138056336
20.0,,2,700,0.5217448823529409,0.5085909355742307,0.5198551708683482,0.5491483249299727,0.529023169467787,0.5256724966386559,0.015028212500695075
20.0,,4,100,0.5251102128440186,0.510829532367061,0.5231080476130624,0.544803489827547,0.5380772452378231,0.5283857055779023,0.013325458009955276
20.0,,4,200,0.5181509382771502,0.5106269139424299,0.5213853944628355,0.546232189056885,0.5345492318378516,0.5261889335154304,0.014155268355022451
20.0,,4,300,0.5241872990583576,0.5091418613537062,0.5182014949775532,0.5466262430337181,0.5317755740532343,0.5259864944953139,0.014204732039392164
20.0,,4,400,0.525022778590411,0.5091830658042052,0.5203777744876106,0.5469418883945167,0.5304088798201659,0.526386877419382,0.013898077180406431
20.0,,4,500,0.5246394735667759,0.5084289548088572,0.5196037957478852,0.5473211008009912,0.5293994757097529,0.5258785601268524,0.014296644067513988
20.0,,4,600,0.5250354881129352,0.5076305939552372,0.520118259886034,0.54774241578812,0.529415489494628,0.525988449447391,0.014640336182111469
20.0,,4,700,0.5237679247467942,0.5084444855359084,0.5196669382372029,0.5489736796052103,0.5288131230039059,0.5259332302258043,0.01490777686268592
20.0,,8,100,0.5241604544374263,0.5093293427866953,0.5274994047134306,0.5421756316156636,0.5373016495529925,0.5280932966212417,0.012757466846485972
20.0,,8,200,0.5178361846486138,0.5091493727757359,0.5230991976778903,0.5458647943975354,0.535069478766415,0.5262038056532381,0.014453926723246737
20.0,,8,300,0.5236431509935585,0.509409348534938,0.5214882404349774,0.5488932779181606,0.5331842663140703,0.527323656839141,0.014731903702657544
20.0,,8,400,0.5237985929376494,0.5101053961333496,0.5225886049323827,0.5494137769499694,0.5315072514341564,0.5274827244775014,0.014462578016041044
20.0,,8,500,0.5228576018246792,0.5093910358768526,0.5215627256896832,0.5486611612228723,0.5301229544003988,0.5265190958028972,0.014444734659514399
20.0,,8,600,0.5231398462774144,0.5090989087574862,0.5218694634629601,0.5486959179521177,0.5300401565010424,0.5265688585902042,0.014497398493801796
20.0,,8,700,0.5226146709904215,0.5094337491199672,0.520970391770749,0.5500207821231292,0.5293063601308671,0.5264691908270268,0.014983552404420255
20.0,,16,100,0.5251831048356049,0.5135617834795939,0.5291009905160478,0.5419636402088611,0.5476103337128105,0.5314839705505836,0.013568966034644943
20.0,,16,200,0.5204614240487776,0.514910721683145,0.5234960990043014,0.5458662258171332,0.5426653585479452,0.5294799658202605,0.013890353942128173
20.0,,16,300,0.5260361578230335,0.5147791026465586,0.5217632192382978,0.547940238332967,0.5413110728577345,0.5303659581797182,0.013823487368012182
20.0,,16,400,0.5270992509412682,0.5153097975714457,0.5240607585857502,0.5486025706260305,0.5408128843186778,0.5311770524086346,0.013374769347474514
20.0,,16,500,0.5269006423841622,0.5152531496175565,0.5235482245325472,0.547301167006249,0.5388148590862004,0.530363608525343,0.012699134667415606
20.0,,16,600,0.527415654190975,0.5146866093769442,0.5244084640565428,0.5472307248199164,0.537353373572929,0.5302189652034615,0.012481729665424888
20.0,,16,700,0.5263528414953995,0.5146378242529964,0.5231902280348478,0.5488301307873196,0.5363683457638212,0.529875874066877,0.013140812570534293
